분류,상품명,보장금액,보장내용,1차 영역,2차 영역,지급사유,분류코드
어린이태아보험 상품,(무)다이렉트 자녀보험2104(CM),10만원,특정법정감염병치료비 ,관계,건강,"피보험자가 보험기간 중 약관에서 정한 특정법정감염병으로 해당 보건소에 신고되어 감염병환자로 진단확정되었을 경우 다음과 같이 보장(1사고당)
- 특정법정감염병 중 제1군 감염병 : 보험가입금액의 100% 지급
- 특정법정감염병 중 제2군 감염병 : 보험가입금액의 50% 지급
- 특정법정감염병 중 제3군 감염병 : 보험가입금액의 50% 지급
- 특정법정감염병 중 제4군 감염병 : 보험가입금액의 100% 지급
 단, 특정법정감염병은 법정감염병 중 약관에서 정한 감염병에 한하며 감염병환자를 진단할 수 있는 기관에서 감염병환자 진단기준에 따라 특정법정감염병환자로 확정된 경우를 말한다.(세부사항은 약관 참조)",7
어린이태아보험 상품,(무)다이렉트 자녀보험2104(CM),100만원,소아백혈병진단비 ,관계,건강,피보험자가 보장개시일 이후 소아백혈병으로 진단확정된 경우 보험가입금액 지급(1회한),7
어린이태아보험 상품,(무)다이렉트 자녀보험2104(CM),1000만원,중증세균성수막염진단비 ,관계,건강,피보험자가 보험기간 중 약관에서 정한 중증세균성수막염으로 진단확정된 경우 보험가입금액 지급(1회한),7
어린이태아보험 상품,(무)다이렉트 자녀보험2104(CM),100만원,모야모야병개두수술비 ,관계,건강,피보험자가 보험기간 중 모야모야병으로 진단확정되고 그 치료를 직접목적으로 수술을 받은 경우 매 수술시마다 보험가입금액 지급,7
어린이태아보험 상품,(무)다이렉트 자녀보험2104(CM),100만원,어린이 개흉심장수술비(1회지급),관계,건강,피보험자가 보험기간 중 심장병의 치료를 직접적인 목적으로 개흉심장수술을 받은 경우에 보험가입금액 지급(1회한),7
어린이태아보험 상품,(무)다이렉트 자녀보험2104(CM),10만원,질병수술비(동일질병당 1회지급),관계,건강,"피보험자가 보험기간 중 진단확정된 질병의 치료를 직접적인 목적으로 수술을 받은 경우 보험가입금액 지급(과잉포피, 포경 및 감돈포경, 음경의 기타 장애로 인한 수술은 제외). 단, 같은 질병으로 2종류 이상 또는 같은 종류의 수술을 2회 이상 받은 경우에는 1회에 한하여 지급(질병수술을 받고 365일이 지난 후 같은 질병으로 새로운 수술을 받은 경우에는 다른 질병으로 간주)",7
어린이태아보험 상품,(무)다이렉트 자녀보험2104(CM),1만원,질병입원일당(1일이상 180일한도),관계,건강,피보험자가 보험기간 중 질병으로 1일이상 입원하여 치료를 받는 경우 입원 1일당 보험가입금액 지급(180일 한도),7
어린이태아보험 상품,(무)다이렉트 자녀보험2104(CM),1만원,응급실내원보험금 ,관계,건강,"1. 피보험자가 보험기간 중 “응급환자”로 응급실에 내원하여 진료를 받은 경우 매 내원시마다 보험가입금액 지급. 이 때, 응급실 도착 전 사망하였거나 외부에서 전원하여 응급실에 내원한 환자도 보상.
2. 피보험자가 보험기간 중 “응급환자”에 해당하지 않으나 질병 또는 상해로 인하여 응급실에 내원하여 진료를 받은 경우 매 내원시마다 보험가입금액 지급. 이 때, 응급실 도착 전 사망하였거나 외부에서 전원하여 응급실에 내원한 환자도 보상.",7
어린이태아보험 상품,(무)다이렉트 자녀보험2104(CM),10만원,깁스치료비(상해 및 질병) ,관계,건강,피보험자가 보험기간중 상해 또는 질병으로 깁스(Cast)치료를 받은 경우 매사고시마다 가입금액 지급 ,7
어린이태아보험 상품,(무)다이렉트 자녀보험2104(CM),10만원,유괴납치피해일당 ,관계,재무,"피보험자가 보험기간 중 유괴, 납치, 감금 등으로 억류상태에 놓여 행정기관에 신고한 시점부터 72시간 시점까지 구출, 억류해제 되지 않은 경우 1일당 보험가입금액 지급(90일한도)",7
어린이태아보험 상품,(무)다이렉트 자녀보험2104(CM),10000만원,가족일상생활배상책임Ⅱ(실손) ,관계,재무,"보험증권에 기재된 주택(부지내의 동산 및 부동산을 포함하며, 피보험자가 살고 있거나 또는 주택의 소유자인 피보험자가 주거를 허락한 자가 살고 있는 주택을 대상으로 함)의 소유, 사용 또는 관리로 인한 우연한 사고 및 피보험자의 일상생활(주택 이외의 부동산의 소유, 사용 및 관리를 제외)로 인한 우연한 사고로 대인배상책임을 부담하거나 대물배상책임을 부담함으로써 입은 손해를 보상
(대물사고시 누수사고 및 누수사고를 제외한 사고에 대하여 각각 증권에 기재된 해당 자기부담금을 공제하고 보상)",7
어린이태아보험 상품,캐롯 9900 어린이보험,500만원,상해후유장해,관계,건강,보험기간 중 상해로 장해상태가 되었을 때,7
어린이태아보험 상품,캐롯 9900 어린이보험,3만원,상해입원일당 (1-180일),관계,건강,보험기간 중에 상해의 직접결과로써 생활기능 또는 업무능력에 지장을 가져와 병원 또는 의원에서 입원하여 치료를 받는 경우,7
어린이태아보험 상품,캐롯 9900 어린이보험,3만원,상해중환자실입원일당 (1-180일),관계,건강,보험기간 중 상해로 생활기능 또는 업무능력에 지장을 가져와 중환자실에 입원하여 치료를 받은 경우,7
어린이태아보험 상품,캐롯 9900 어린이보험,3만원,질병입원일당 (1-180일),관계,건강,보험기간 중에 진단확정된 질병으로 인하여 병원 또는 의원에 입원하여 신체에 치료를 받은 때,7
어린이태아보험 상품,캐롯 9900 어린이보험,3만원,질병중환자실입원일당 (1-180일),관계,건강,보험기간 중에 진단 확정된 질병의 직접 결과로써 생활기능 또는 업무능력에 지장을 가져와 중환자실에 입원하여 치료를 받은 경우,7
어린이태아보험 상품,캐롯 9900 어린이보험,5만원,응급실 내원진료비 (응급),관계,건강,보험기간 중에「응급환자」에 해당되어「응급실」에 내원하여 진료 받은 경우,7
어린이태아보험 상품,캐롯 9900 어린이보험,2만원,응급실 내원진료비 (비응급),관계,건강,보험기간 중에「응급환자」에 해당되지는 않으나 질병 또는 상해로 인하여 「응급실」에 내원하여 진료 받은 경우,7
어린이태아보험 상품,캐롯 9900 어린이보험,30만9000원,수술비용,관계,건강,상해 또는 보험기간중 진단확정된 질병의 치료를 직접적인 목적으로 수술분류표에서 정하는 수술을 받았을 경우,7
어린이태아보험 상품,캐롯 9900 어린이보험,1000만원,비운전자용자동차사고부상치료비,관계,건강,보험기간 중에 비운전중 자동차사고로 신체에 상해를 입고 그 직접결과로써 자동차손해배상보장법시행령에서 정한 부상등급을 받은 경우,7
어린이태아보험 상품,캐롯 9900 어린이보험,7만원,상해흉터복원수술비,관계,건강,"보험기간 중에 상해의 직접결과로 인하여 안면부, 상지, 하지에 외형상의 반흔이나 추상장해, 신체의 기형이나 기능장해가 발생하여 그 원상회복을 목적으로 사고일로부터 2년 이내에 성형외과 전문의로부터 성형수술을 받은 경우 ※ 안면부 1㎝당 14만원, 상·하지 1㎝당 7만원(단, 3㎝이상의 경우에 한함)",7
어린이태아보험 상품,캐롯 9900 어린이보험,30만원,화상진단비,관계,건강,보험기간 중에 상해의 직접결과로써 「화상 분류표」에 정한 화상으로 진단이 확정되었을 때,7
어린이태아보험 상품,캐롯 9900 어린이보험,20만원,골절(치아파절제외)진단비,관계,건강,보험기간 중에 상해의 직접결과로써 골절(치아파절제외)분류표에 정한 골절로 진단확정된 경우,7
어린이태아보험 상품,캐롯 9900 어린이보험,10만5000원,깁스치료비,관계,건강,보험기간 중에 진단확정된 질병 또는 상해로 깁스(Cast)치료를 받은 경우 ※ 부목치료(Splint Cast)는 제외,7
어린이태아보험 상품,캐롯 9900 어린이보험,30만원,특정전염병진단비,관계,건강,보험기간 중에 「특정전염병 분류표」에서 정한 특정전염병에 감염되어 전염병환자로 진단받아 치료를 받은 경우,7
어린이태아보험 상품,(무)수호천사온라인꽉채운어린이보험30,1억원,암진단비(고액치료비관련암),관계,건강,"피보험자가 보험기간 중 고액치료비관련암으로 진단확정 되었을 때 (최초 1회한, 다만 2종(어린이형)의 경우 계약일로부터 1년 미만 진단시 50% 지급)",7
어린이태아보험 상품,(무)수호천사온라인꽉채운어린이보험30,5000만원,암진단비(고액치료비관련암 이외의 암),관계,건강,"피보험자가 보험기간 중 고액치료비관련암 이외의 암으로 진단확정 되었을 때 (최초 1회한, 다만 2종(어린이형)의 경우 계약일로부터 1년 미만 진단시 50% 지급)",7
어린이태아보험 상품,(무)수호천사온라인꽉채운어린이보험30,500만원,경계성종양 진단비,관계,건강,"피보험자가 보험기간 중 경계성종양으로 진단확정 되었을 때 (최초 1회한, 다만 2종(어린이형)의 경우 계약일로부터 1년 미만 진단시 50% 지급)",7
어린이태아보험 상품,(무)수호천사온라인꽉채운어린이보험30,500만원,갑상선암 진단비,관계,건강,"피보험자가 보험기간 중 갑상선암으로 진단확정 되었을 때 (최초 1회한, 다만 2종(어린이형)의 경우 계약일로부터 1년 미만 진단시 50% 지급)",7
어린이태아보험 상품,(무)수호천사온라인꽉채운어린이보험30,500만원,기타피부암 진단비,관계,건강,"피보험자가 보험기간 중 기타피부암으로 진단확정 되었을 때 (최초 1회한, 다만 2종(어린이형)의 경우 계약일로부터 1년 미만 진단시 50% 지급)",7
어린이태아보험 상품,(무)수호천사온라인꽉채운어린이보험30,500만원,제자리암 진단비,관계,건강,"피보험자가 보험기간 중 제자리암으로 진단확정 되었을 때 (최초 1회한, 다만 2종(어린이형)의 경우 계약일로부터 1년 미만 진단시 50% 지급)",7
어린이태아보험 상품,(무)수호천사온라인꽉채운어린이보험30,500만원,대장점막내암 진단비,관계,건강,"피보험자가 보험기간 중 대장점막내암으로 진단확정 되었을 때 (최초 1회한, 다만 2종(어린이형)의 경우 계약일로부터 1년 미만 진단시 50% 지급)",7
어린이태아보험 상품,(무)수호천사온라인꽉채운어린이보험30,"1,000만원",5대장기이식수술비,관계,건강,"피보험자가 보험기간 중 장기수혜자로서 5대장기이식수술을 받았을 때(최초 1회한, 다만 2종(어린이형)의 경우 계약일로부터 1년 미만 진단시 50% 지급)",7
어린이태아보험 상품,(무)수호천사온라인꽉채운어린이보험30,500만원,어린이·청소년주요질환수술비,관계,건강,"피보험자가 보험기간 중 어린이·청소년주요질환 치료를 직접적인 목적으로 수술을 받았을 때(수술 1회당, 다만 2종(어린이형)의 경우 계약일로부터 1년 미만 진단시 50% 지급)",7
어린이태아보험 상품,(무)수호천사온라인꽉채운어린이보험30,50만원,어린이·청소년생활질환수술비,관계,건강,"피보험자가 보험기간 중 어린이·청소년생활질환 치료를 직접적인 목적으로 수술을 받았을 때(수술 1회당, 다만 2종(어린이형)의 경우 계약일로부터 1년 미만 진단시 50% 지급)",7
